HT_Elo,AT_Elo,HT_RecentPoints,HT_HomeRecentPoints,HT_AwayRecentPoints,HT_TotalPoints,AT_RecentPoints,AT_HomeRecentPoints,AT_AwayRecentPoints,AT_TotalPoints,HT_RecentGoals,HT_HomeRecentGoals,HT_AwayRecentGoals,HT_RecentGD,HT_HomeRecentGD,HT_AwayRecentGD,HT_TotalGoals,HT_TotalGD,AT_RecentGoals,AT_HomeRecentGoals,AT_AwayRecentGoals,AT_RecentGD,AT_HomeRecentGD,AT_AwayRecentGD,AT_TotalGoals,AT_TotalGD,HT_RecentShots,HT_HomeRecentShots,HT_AwayRecentShots,HT_RecentSOT,HT_HomeRecentSOT,HT_AwayRecentSOT,HT_TotalShots,HT_TotalSOT,AT_RecentShots,AT_HomeRecentShots,AT_AwayRecentShots,AT_RecentSOT,AT_HomeRecentSOT,AT_AwayRecentSOT,AT_TotalShots,AT_TotalSOT,HomeAttackR,HomeMidfieldR,HomeDefenceR,HomeOverallR,AwayAttackR,AwayMidfieldR,AwayDefenceR,AwayOverallR,EloDiff,PointsDiff,RecentPointsDiff,HomeAwayPointsDiff,GoalsDiff,RecentGoalsDiff,HomeAwayGoalsDiff,GDDiff,RecentGDDiff,HomeAwayGDDiff,ShotsDiff,RecentShotsDiff,HomeAwayShotsDiff,SOTDiff,RecentSOTDiff,HomeAwaySOTDiff,ARDiff,MRDiff,DRDiff,ORDiff,B365H,B365D,B365A,Season,FTR
941.438211075048,991.5024309464401,1.0,1.0,0.2,16,0.8,1.2,1.4,26,2.0,1.0,0.4,0.0,-0.8,-0.8,17.0,-13.0,3.0,1.6,1.4,0.6,0.4,-0.2,23.0,0.0,21.6,11.8,8.6,6.8,3.0,2.8,224.0,73.0,22.4,10.0,10.2,6.8,4.2,4.0,232.0,70.0,77,76,76,76,77,74,74,75,-50.06421987139208,-10,0.19999999999999996,-0.3999999999999999,-6.0,-1.0,-0.3999999999999999,-13.0,-0.6,-0.6000000000000001,-8.0,-0.7999999999999972,1.6000000000000014,3.0,0.0,-1.0,0,2,2,1,2.38,3.25,3.4,2015-16,H
983.6070727981273,1062.5851566878837,0.4,1.0,1.0,28,2.0,2.0,1.8,39,1.6,0.2,0.6,0.4,-0.6,-0.8,18.0,-5.0,2.8,2.2,1.4,0.8,1.6,0.6,37.0,21.0,19.8,11.8,10.4,5.6,4.6,2.4,245.0,84.0,27.6,18.6,13.0,8.8,8.4,4.0,334.0,133.0,75,76,75,76,82,78,79,79,-78.97808388975636,-11,-1.6,-0.8,-19.0,-1.1999999999999997,-1.2,-26.0,-0.4,-1.2,-89.0,-7.800000000000001,-1.1999999999999993,-49.0,-3.200000000000001,0.5999999999999996,-7,-2,-4,-3,3.6,3.5,2.15,2015-16,A
1066.0279814504954,1020.3554671323756,1.2,1.8,2.0,41,2.0,2.0,1.4,32,0.8,1.0,1.6,0.0,0.4,0.8,36.0,10.0,3.2,1.6,1.2,0.8,1.0,-0.2,24.0,2.0,29.2,11.0,11.0,7.0,4.0,4.0,273.0,96.0,22.8,14.8,10.6,8.0,4.4,3.6,238.0,77.0,76,77,75,76,76,78,76,77,45.67251431811985,9,-0.8,0.40000000000000013,12.0,-2.4000000000000004,-0.19999999999999996,8.0,-0.8,0.6000000000000001,35.0,6.399999999999999,0.40000000000000036,19.0,-1.0,0.3999999999999999,0,-1,-1,-1,2.1,3.5,3.8,2015-16,H
1032.921238923797,998.2753511632139,1.4,1.6,1.4,35,1.8,2.0,0.6,29,1.8,1.0,1.0,0.2,0.4,-0.2,25.0,8.0,2.6,2.0,0.6,2.2,1.4,-0.8,29.0,7.0,23.0,15.2,10.4,7.0,2.8,4.0,218.0,68.0,21.4,14.6,12.6,7.2,5.2,4.6,299.0,102.0,69,80,77,81,76,76,76,77,34.64588776058315,6,-0.40000000000000013,1.0,-4.0,-0.8,0.4,1.0,-2.0,1.2000000000000002,-81.0,1.6000000000000014,2.5999999999999996,-34.0,-0.20000000000000018,-1.7999999999999998,-7,4,1,4,1.91,3.5,4.75,2015-16,A
968.7957297603305,1014.2581830446278,1.2,2.2,0.6,23,1.4,1.6,1.8,31,2.6,1.2,0.6,2.2,0.8,-1.8,22.0,-10.0,2.2,1.4,1.6,0.2,0.2,0.2,25.0,-1.0,21.0,8.8,7.6,8.4,2.8,2.6,222.0,70.0,32.0,20.8,16.4,8.8,4.8,5.6,354.0,102.0,78,74,73,74,81,79,79,79,-45.46245328429734,-8,-0.19999999999999996,0.40000000000000013,-3.0,0.3999999999999999,-0.40000000000000013,-9.0,2.0,0.6000000000000001,-132.0,-11.0,-7.599999999999998,-32.0,-0.40000000000000036,-2.8,-3,-5,-6,-5,4.33,3.5,1.95,2015-16,A
927.9772814730767,986.6175816490806,1.2,1.2,0.6,15,1.0,1.6,1.6,24,4.2,1.0,1.6,1.0,0.2,-1.6,24.0,-21.0,1.8,1.8,1.0,0.6,0.4,0.0,26.0,-10.0,24.8,12.4,9.0,10.6,3.8,3.4,220.0,74.0,22.4,13.2,13.2,7.0,6.2,3.8,253.0,88.0,77,74,74,75,72,74,72,73,-58.64030017600396,-9,0.19999999999999996,-0.40000000000000013,-2.0,2.4000000000000004,0.0,-11.0,0.4,0.2,-33.0,2.400000000000002,-0.7999999999999989,-14.0,3.5999999999999996,0.0,5,0,2,2,3.0,3.4,2.5,2015-16,D
976.8882386401845,912.2027351965472,0.8,1.4,0.6,24,1.0,1.0,0.2,11,2.8,1.6,1.0,0.8,0.0,-0.8,21.0,-9.0,2.2,1.0,0.6,1.0,-0.4,-2.0,17.0,-20.0,21.8,10.2,8.4,7.0,3.6,2.8,192.0,63.0,21.8,14.4,9.2,8.4,4.8,2.6,229.0,66.0,76,73,73,75,74,74,74,75,64.68550344363723,13,-0.19999999999999996,1.2,4.0,0.5999999999999996,1.0,11.0,-0.19999999999999996,2.0,-37.0,0.0,1.0,-3.0,-1.4000000000000004,1.0,2,-1,-1,0,2.1,3.3,4.0,2015-16,D
1033.9124584605654,1050.5077785449541,2.2,1.8,1.2,32,2.2,2.6,1.0,40,2.2,1.2,1.0,0.2,0.6,-0.2,31.0,7.0,2.4,2.6,0.6,1.2,2.0,-0.4,37.0,17.0,29.4,17.2,10.0,9.2,7.0,3.4,265.0,96.0,28.8,17.4,16.2,8.6,6.4,4.6,362.0,127.0,76,76,74,77,84,82,81,82,-16.59532008438873,-8,0.0,0.8,-6.0,-0.19999999999999973,0.6,-10.0,-1.0,1.0,-97.0,0.5999999999999979,1.0,-31.0,0.5999999999999996,2.4000000000000004,-8,-6,-7,-5,5.0,4.0,1.73,2015-16,D
1052.6280926222198,982.1929722838037,1.6,2.6,1.2,38,1.4,1.2,1.0,24,3.0,2.0,1.2,1.4,1.2,-0.4,35.0,14.0,3.4,2.0,0.8,-0.6,0.2,0.2,29.0,-3.0,26.2,13.4,9.8,9.8,5.4,3.8,296.0,109.0,23.4,16.2,10.6,7.4,4.8,3.4,289.0,89.0,82,79,80,82,81,82,82,83,70.43512033841614,14,0.20000000000000018,1.6,6.0,-0.3999999999999999,1.2,17.0,2.0,1.0,7.0,2.8000000000000007,2.8000000000000007,20.0,2.4000000000000004,2.0000000000000004,1,-3,-2,-1,2.1,3.5,3.9,2015-16,A
997.3060381472287,952.8692840129695,0.6,1.0,1.0,26,1.4,1.4,0.2,19,4.0,2.2,1.6,-0.4,0.4,0.0,38.0,6.0,2.2,0.8,0.4,0.2,-0.6,-0.8,18.0,-12.0,25.8,15.0,11.0,8.6,4.8,3.8,262.0,91.0,19.8,11.6,8.6,6.8,2.6,2.8,234.0,75.0,78,78,80,78,77,76,76,76,44.43675413425922,7,-0.7999999999999999,0.8,20.0,1.7999999999999998,1.8000000000000003,18.0,-0.6000000000000001,1.2000000000000002,28.0,6.0,6.4,16.0,1.7999999999999998,2.0,1,2,4,2,1.73,3.8,5.5,2015-16,A
1040.6281308437956,1009.2692477657471,1.0,2.0,1.2,38,1.8,2.0,0.6,32,2.6,1.6,1.2,1.0,0.8,-0.4,35.0,13.0,2.0,2.0,0.6,1.2,1.4,-0.8,30.0,8.0,24.8,11.2,9.8,9.0,4.6,3.8,305.0,110.0,20.0,14.6,11.8,6.0,5.2,4.2,306.0,104.0,82,79,80,82,76,76,76,77,31.358883078048507,6,-0.8,1.4,5.0,0.6000000000000001,1.0,5.0,-0.19999999999999996,1.6,-1.0,4.800000000000001,-0.6000000000000014,6.0,3.0,0.39999999999999947,6,3,4,5,1.75,3.75,5.25,2015-16,D
975.8418835301992,984.9456243088393,0.2,0.8,1.0,28,1.0,1.6,1.6,25,2.4,0.4,0.6,0.0,-1.0,-0.8,19.0,-7.0,2.2,1.8,0.8,0.6,0.4,0.0,27.0,-10.0,23.2,12.0,10.4,7.6,4.2,2.4,256.0,87.0,23.8,13.2,13.0,8.2,6.2,4.0,268.0,93.0,75,76,75,76,72,74,72,73,-9.103740778640145,3,-0.8,-0.8,-8.0,0.19999999999999973,-0.4,3.0,-0.6,-1.0,-12.0,-0.6000000000000014,-1.0,-6.0,-0.5999999999999996,0.20000000000000018,3,2,3,3,2.45,3.3,3.2,2015-16,A
1074.7209410146916,1022.9570858324698,1.8,1.8,2.0,44,1.4,1.6,1.8,34,1.2,1.2,1.6,0.4,0.8,0.8,39.0,13.0,3.8,1.4,2.0,-0.2,0.2,0.0,30.0,0.0,26.4,11.6,11.0,7.0,3.8,4.0,288.0,101.0,29.4,20.8,15.8,9.8,4.8,5.6,367.0,109.0,76,77,75,76,81,79,79,79,51.76385518222173,10,0.40000000000000013,0.0,9.0,-2.5999999999999996,-0.8,13.0,0.6000000000000001,0.8,-79.0,-3.0,-4.200000000000001,-8.0,-2.8000000000000007,-1.7999999999999998,-5,-2,-4,-3,2.63,3.4,2.88,2015-16,H
1021.927342321264,1011.6625075681794,1.4,1.0,1.4,35,1.4,2.0,0.8,32,1.4,0.6,1.0,0.2,-0.2,-0.2,25.0,7.0,3.4,1.6,1.0,1.0,1.0,-1.0,24.0,-1.0,22.6,14.2,10.4,6.4,2.4,4.0,226.0,69.0,21.6,14.8,8.0,7.6,4.4,3.2,241.0,79.0,69,80,77,81,76,78,76,77,10.264834753084529,3,0.0,0.19999999999999996,1.0,-2.0,-0.4,8.0,-0.8,0.8,-15.0,1.0,6.199999999999999,-10.0,-1.1999999999999993,-0.8000000000000003,-7,2,1,4,1.7,3.75,5.75,2015-16,H
960.0968269724884,1070.3503459558117,1.2,1.6,0.6,23,2.0,2.0,2.2,42,3.8,1.8,0.6,1.4,0.4,-1.8,26.0,-11.0,3.0,2.2,1.8,-0.2,1.6,1.0,40.0,23.0,19.6,8.2,7.6,8.2,2.8,2.6,228.0,75.0,29.4,18.6,15.0,9.0,8.4,5.4,358.0,144.0,78,74,73,74,82,78,79,79,-110.25351898332326,-19,-0.8,-0.6000000000000001,-14.0,0.7999999999999998,0.0,-34.0,1.5999999999999999,-0.6,-130.0,-9.799999999999997,-6.800000000000001,-69.0,-0.8000000000000007,-2.6000000000000005,-4,-4,-6,-5,4.5,3.75,1.85,2015-16,A
929.649238813318,1050.0304897617152,1.4,1.4,0.6,16,1.8,2.6,1.0,41,3.6,1.2,1.6,0.4,0.4,-1.6,25.0,-21.0,2.2,2.6,1.0,0.6,2.0,-0.4,39.0,17.0,23.8,12.6,9.0,10.2,4.2,3.4,230.0,79.0,28.0,17.4,16.8,7.4,6.4,4.6,378.0,130.0,77,74,74,75,84,82,81,82,-120.38125094839722,-25,-0.40000000000000013,0.3999999999999999,-14.0,1.4,0.19999999999999996,-38.0,-0.19999999999999996,0.8,-148.0,-4.199999999999999,-4.200000000000001,-51.0,2.799999999999999,-0.39999999999999947,-7,-8,-7,-7,8.0,4.75,1.45,2015-16,A
975.047657851919,964.1413479270927,1.0,1.6,0.6,25,1.4,1.4,0.8,22,2.2,1.2,1.0,1.0,0.2,-0.8,21.0,-9.0,2.6,0.8,0.8,-0.2,-0.6,-0.4,20.0,-11.0,21.2,8.2,8.4,6.0,2.4,2.8,196.0,63.0,22.0,11.6,8.4,7.2,2.6,3.8,241.0,80.0,76,73,73,75,77,76,76,76,10.906309924826246,3,-0.3999999999999999,0.8,1.0,-0.3999999999999999,0.3999999999999999,2.0,1.2,0.6000000000000001,-45.0,-0.8000000000000007,-0.20000000000000107,-17.0,-1.2000000000000002,-1.4,-1,-3,-3,-1,2.63,3.1,3.1,2015-16,D
1034.3897472438043,914.0433159848127,2.2,1.8,1.2,33,1.0,1.0,0.4,12,3.0,1.4,1.0,0.2,0.6,-0.2,33.0,7.0,1.8,1.0,0.4,1.0,-0.4,-1.6,17.0,-20.0,28.2,16.0,10.0,9.6,6.6,3.4,275.0,99.0,20.6,14.4,9.6,6.8,4.8,3.0,244.0,70.0,76,76,74,77,74,74,74,75,120.34643125899163,21,1.2000000000000002,1.4,16.0,1.2,0.9999999999999999,27.0,-0.8,2.2,31.0,7.599999999999998,6.4,29.0,2.8,3.5999999999999996,2,2,0,2,1.91,3.5,4.75,2015-16,H
980.0713580085186,994.1929340622278,0.2,1.2,1.4,26,1.8,1.2,1.6,27,2.6,1.6,1.2,0.2,0.4,-0.2,23.0,-1.0,2.8,2.0,1.0,-0.8,0.2,0.6,30.0,-2.0,23.4,10.0,11.2,5.8,4.2,3.6,245.0,72.0,21.8,16.2,9.2,7.8,4.8,3.8,301.0,95.0,77,74,74,75,81,82,82,83,-14.121576053709191,-1,-1.6,-0.40000000000000013,-7.0,-0.19999999999999973,0.6000000000000001,1.0,1.0,-0.19999999999999996,-56.0,1.5999999999999979,0.8000000000000007,-23.0,-2.0,0.40000000000000036,-4,-8,-8,-8,4.33,3.5,1.95,2015-16,D
907.3749717280583,953.1677805105152,1.0,1.0,0.4,12,0.6,1.4,0.6,23,1.8,1.0,0.4,1.0,-0.4,-1.2,17.0,-22.0,4.0,1.6,0.6,0.4,-0.2,-1.8,26.0,-14.0,23.8,14.4,8.8,7.0,4.8,2.8,250.0,72.0,22.0,8.8,7.6,8.4,2.8,2.6,238.0,77.0,74,74,74,75,78,74,73,74,-45.79280878245686,-11,0.4,0.4,-9.0,-2.2,0.4,-8.0,0.6,1.4,12.0,1.8000000000000007,6.800000000000001,-5.0,-1.4000000000000004,2.1999999999999997,-4,0,1,1,2.45,3.2,3.3,2015-16,H
1014.4360424477233,922.9817854755113,0.8,1.6,1.2,34,1.4,0.8,0.6,16,4.0,1.4,1.2,0.4,0.2,-1.0,30.0,-2.0,3.6,0.8,1.6,0.4,-0.2,-1.6,25.0,-22.0,29.8,20.8,15.8,9.6,4.8,4.2,381.0,111.0,22.2,11.2,9.0,9.2,3.6,3.4,241.0,81.0,81,79,79,79,77,74,74,75,91.45425697221197,18,-0.5999999999999999,1.0,5.0,0.3999999999999999,-0.20000000000000018,20.0,0.0,1.8,140.0,7.600000000000001,11.8,30.0,0.40000000000000036,1.4,4,5,5,4,1.44,4.75,8.5,2015-16,D
1056.6979430995218,1083.2419843994383,2.2,2.6,1.6,44,2.2,2.2,2.0,47,2.4,2.6,1.2,0.4,2.0,0.2,40.0,18.0,1.6,1.4,1.6,0.8,1.2,0.8,41.0,15.0,25.0,17.4,15.8,6.4,6.4,4.2,384.0,132.0,25.4,12.8,11.0,6.8,4.4,4.0,301.0,107.0,84,82,81,82,76,77,75,76,-26.544041299916444,-3,0.0,0.6000000000000001,-1.0,0.7999999999999998,1.0,3.0,-0.4,1.2,83.0,-0.3999999999999986,6.399999999999999,25.0,-0.39999999999999947,2.4000000000000004,8,5,6,6,1.62,4.2,6.0,2015-16,A
1010.1693859672927,1041.0580915005587,2.0,2.0,0.8,33,2.6,2.2,1.2,36,1.4,2.0,0.4,1.0,1.4,-0.4,30.0,8.0,3.0,1.6,1.0,0.6,1.0,-0.2,35.0,9.0,21.4,14.6,12.2,7.0,5.2,3.2,320.0,107.0,29.4,17.6,10.0,8.8,6.6,3.4,300.0,105.0,76,76,76,77,76,76,74,77,-30.888705533266034,-3,-0.6000000000000001,0.8,-5.0,-1.6,1.0,-1.0,0.4,1.5999999999999999,20.0,-8.0,4.6,2.0,-1.8000000000000007,1.8000000000000003,0,0,2,0,1.73,3.8,5.5,2015-16,H
1001.9578673287049,986.0339742331055,0.8,2.0,0.8,32,0.6,0.4,1.0,26,2.6,1.6,1.0,1.8,1.0,-1.2,24.0,-4.0,3.6,1.6,1.6,-0.4,-0.6,0.0,39.0,5.0,22.0,14.8,8.6,7.0,4.4,2.6,251.0,79.0,26.6,15.8,11.0,8.0,3.4,3.8,282.0,93.0,76,78,76,77,78,78,80,78,15.923893095599396,6,0.20000000000000007,1.0,-15.0,-1.0,0.0,-9.0,2.2,1.0,-31.0,-4.600000000000001,3.8000000000000007,-14.0,-1.0,0.6000000000000005,-2,0,-4,-1,2.7,3.4,2.8,2015-16,A
964.4551536935869,966.1038503018171,1.4,1.4,1.0,23,0.0,0.8,1.0,28,3.0,0.8,1.0,-0.2,-0.6,-0.2,21.0,-11.0,3.0,0.6,0.6,-0.2,-1.0,-0.8,20.0,-8.0,26.0,11.6,10.4,8.4,2.6,4.6,259.0,84.0,24.6,11.0,10.4,8.0,3.4,2.4,270.0,90.0,77,76,76,76,75,76,75,76,-1.6486966082302388,-5,1.4,0.3999999999999999,1.0,0.0,0.20000000000000007,-3.0,0.0,0.20000000000000007,-11.0,1.3999999999999986,1.1999999999999993,-6.0,0.40000000000000036,0.20000000000000018,2,0,1,0,2.25,3.3,3.6,2015-16,D
1077.279392417785,980.4775859643776,2.0,2.0,2.6,45,0.2,1.4,1.4,27,3.0,2.2,2.2,-0.6,1.6,1.6,43.0,26.0,1.8,1.4,1.2,0.2,0.6,-0.2,23.0,-1.0,31.0,18.6,16.6,9.8,8.4,6.0,375.0,150.0,22.4,10.4,11.2,6.2,3.8,3.6,257.0,75.0,82,78,79,79,77,74,74,75,96.80180645340738,18,1.8,0.6000000000000001,20.0,1.2,1.0000000000000002,27.0,-0.8,1.8,118.0,8.600000000000001,7.400000000000002,75.0,3.6000000000000005,4.800000000000001,5,4,5,4,1.5,4.33,8.0,2015-16,H
994.6836575372214,1039.72799264225,1.6,1.6,1.6,28,1.2,2.0,1.2,39,2.4,1.8,1.0,0.0,0.4,0.0,29.0,-9.0,1.8,1.4,1.2,0.2,0.8,-0.4,35.0,13.0,23.6,13.2,11.6,7.8,6.2,3.8,276.0,97.0,27.4,13.4,9.8,10.0,6.0,3.8,326.0,121.0,72,74,72,73,82,79,80,82,-45.04433510502861,-11,0.40000000000000013,0.40000000000000013,-6.0,0.5999999999999999,0.6000000000000001,-22.0,-0.2,0.8,-50.0,-3.799999999999997,3.3999999999999986,-24.0,-2.2,2.4000000000000004,-10,-5,-8,-9,3.8,3.5,2.1,2015-16,A
993.7867061063688,1031.6319825607386,1.8,1.2,1.6,28,2.0,1.4,1.4,38,2.8,2.0,1.0,-0.8,0.2,0.6,30.0,-2.0,1.6,1.2,1.0,0.4,0.4,-0.2,28.0,10.0,22.6,16.2,10.6,8.2,4.8,4.4,313.0,99.0,22.8,13.0,10.4,5.6,3.2,4.0,241.0,74.0,81,82,82,83,69,80,77,81,-37.84527645436981,-10,-0.19999999999999996,-0.19999999999999996,2.0,1.1999999999999997,1.0,-12.0,-1.2000000000000002,0.4,72.0,-0.1999999999999993,5.799999999999999,25.0,2.5999999999999996,0.7999999999999998,12,2,5,2,2.15,3.3,3.9,2015-16,D
985.9729222187397,991.499861498516,1.4,1.4,1.6,28,0.8,1.4,0.8,32,2.8,1.2,1.0,-0.4,0.0,0.0,29.0,-11.0,2.6,1.2,1.0,1.0,0.0,-1.2,24.0,-7.0,24.0,12.8,11.6,9.2,5.0,3.8,293.0,101.0,21.8,15.6,8.6,7.2,4.2,2.6,262.0,82.0,72,74,72,73,76,78,76,77,-5.526939279776343,-4,0.5999999999999999,0.5999999999999999,5.0,0.19999999999999973,0.19999999999999996,-4.0,-1.4,1.2,31.0,2.1999999999999993,4.200000000000001,19.0,1.9999999999999991,2.4,-4,-4,-4,-4,2.05,3.4,4.1,2015-16,A
966.0563973550887,973.1938411865692,0.2,0.8,1.0,29,0.2,1.4,0.8,27,2.8,0.6,0.6,0.4,-1.0,-0.8,21.0,-8.0,1.4,1.4,0.6,0.6,0.6,-0.6,23.0,-2.0,27.2,11.0,10.0,7.4,3.4,1.8,282.0,92.0,24.4,10.4,9.0,7.2,3.8,2.4,260.0,75.0,75,76,75,76,77,74,74,75,-7.137443831480482,2,0.0,0.0,-2.0,1.4,0.0,-6.0,-0.19999999999999996,-0.4,22.0,2.8000000000000007,2.0,17.0,0.20000000000000018,1.0,-2,2,1,1,2.25,3.3,3.6,2015-16,A
996.4919800632944,974.7338520854248,1.2,0.4,1.4,29,1.2,1.2,0.6,26,2.8,1.6,2.0,-0.8,-0.6,0.6,42.0,8.0,2.4,1.0,1.0,0.8,0.0,-0.8,22.0,-9.0,27.0,15.8,11.2,8.2,3.4,4.2,296.0,99.0,25.0,10.8,8.4,7.2,3.6,2.8,213.0,70.0,78,78,80,78,76,73,73,75,21.75812797786955,3,0.0,-0.19999999999999996,20.0,0.3999999999999999,0.6000000000000001,17.0,-1.6,0.20000000000000007,83.0,2.0,7.4,29.0,0.9999999999999991,0.6000000000000001,2,5,7,3,1.53,4.2,7.5,2015-16,A
941.8573370251161,1030.1713780743853,0.0,1.4,0.6,23,2.0,2.2,1.2,36,4.2,1.6,0.6,0.6,-0.2,-1.8,26.0,-16.0,2.6,1.6,0.8,0.6,1.0,0.2,35.0,8.0,22.4,8.8,8.8,8.8,2.8,3.2,250.0,81.0,29.0,17.6,11.6,7.8,6.6,3.0,318.0,107.0,78,74,73,74,76,76,74,77,-88.31404104926924,-13,-2.0,0.19999999999999996,-9.0,1.6,0.8,-24.0,0.0,-0.4,-68.0,-6.600000000000001,-2.799999999999999,-26.0,1.0000000000000009,-0.20000000000000018,2,-2,-1,-3,2.38,3.4,3.25,2015-16,D
925.5548946036334,1030.5469957448993,1.0,0.8,0.8,17,2.0,1.4,1.0,39,3.6,0.8,1.8,0.0,-0.2,-1.2,27.0,-22.0,2.0,1.2,0.8,0.4,0.4,-0.4,29.0,10.0,22.6,11.2,8.2,8.8,3.6,3.0,248.0,83.0,25.4,13.0,11.2,7.0,3.2,4.2,258.0,81.0,77,74,74,75,69,80,77,81,-104.99210114126583,-22,-1.0,-0.19999999999999996,-2.0,1.6,0.0,-32.0,-0.4,0.2,-10.0,-2.799999999999997,0.0,2.0,1.8000000000000007,-0.6000000000000001,8,-6,-3,-6,5.25,3.75,1.75,2015-16,H
964.5026066403153,1021.056099393466,1.6,1.6,1.0,24,2.6,2.4,0.8,36,2.8,1.0,1.0,-0.4,0.0,-0.2,22.0,-11.0,1.4,2.0,0.4,1.0,1.6,-0.4,31.0,9.0,26.6,13.4,10.4,7.4,2.8,4.6,278.0,87.0,22.6,11.6,12.2,6.8,4.6,3.2,328.0,109.0,77,76,76,76,76,76,76,77,-56.553492753150636,-12,-1.0,0.8,-9.0,1.4,0.6,-20.0,-1.4,0.4,-50.0,4.0,1.200000000000001,-22.0,0.6000000000000005,-0.40000000000000036,1,0,0,-1,3.2,3.25,2.5,2015-16,A
1048.4387279607317,1092.4794684873302,1.2,2.0,1.6,42,2.6,2.2,2.0,50,1.8,1.4,1.4,-0.6,0.8,0.0,37.0,15.0,2.4,1.4,1.6,0.4,1.2,0.6,44.0,17.0,28.2,13.4,9.4,10.0,6.0,4.2,336.0,126.0,27.6,12.8,10.6,8.6,4.4,4.4,315.0,114.0,82,79,80,82,76,77,75,76,-44.04074052659848,-8,-1.4000000000000001,0.0,-7.0,-0.5999999999999999,-0.20000000000000018,-2.0,-1.0,0.20000000000000007,21.0,0.5999999999999979,2.8000000000000007,12.0,1.4000000000000004,1.5999999999999996,6,2,5,6,1.75,4.0,5.0,2015-16,H
918.6854152134574,1011.8629333196011,1.6,1.6,0.4,15,1.0,1.2,1.2,35,1.4,1.0,0.4,1.0,0.2,-1.2,19.0,-20.0,4.4,1.6,1.2,0.0,0.0,-1.0,32.0,-2.0,24.0,14.0,8.8,6.6,4.2,2.8,260.0,75.0,26.2,22.0,15.8,8.6,5.4,4.2,397.0,116.0,74,74,74,75,81,79,79,79,-93.17751810614368,-20,0.6000000000000001,0.40000000000000013,-13.0,-3.0000000000000004,-0.19999999999999996,-18.0,1.0,1.2,-137.0,-2.1999999999999993,-1.8000000000000007,-41.0,-2.0,0.0,-7,-5,-5,-4,4.75,3.6,1.85,2015-16,A
1047.4604590116298,1084.5631371955933,1.6,2.0,1.6,44,2.4,2.0,2.6,48,2.6,2.2,1.2,0.2,1.2,0.2,41.0,16.0,2.8,1.6,2.2,-0.4,1.2,1.6,44.0,27.0,26.8,18.6,15.8,7.0,5.4,4.2,406.0,136.0,30.6,19.4,16.6,10.2,7.8,6.0,401.0,159.0,84,82,81,82,82,78,79,79,-37.10267818396346,-4,-0.7999999999999998,-0.6000000000000001,-3.0,-0.19999999999999973,0.0,-11.0,0.6000000000000001,-0.40000000000000013,5.0,-3.8000000000000007,2.0,-23.0,-3.1999999999999993,-0.5999999999999996,2,4,2,3,2.1,3.75,3.6,2015-16,A
1081.218619942972,944.3458531821483,2.0,2.2,1.4,50,0.2,1.4,0.6,24,2.8,1.4,1.2,0.8,1.2,0.2,45.0,16.0,4.2,1.8,0.6,0.2,-0.2,-1.8,28.0,-16.0,27.6,12.8,10.0,9.0,4.4,4.0,322.0,117.0,23.4,9.6,8.8,9.4,3.0,3.2,263.0,84.0,76,77,75,76,78,74,73,74,136.87276676082377,26,1.8,1.6,17.0,-1.4000000000000004,0.7999999999999999,32.0,0.6000000000000001,3.0,59.0,4.200000000000003,4.0,33.0,-0.40000000000000036,1.2000000000000002,-2,3,2,2,1.5,4.33,6.0,2015-16,H
1029.4425841555521,994.871692922208,2.6,2.4,1.4,39,1.4,1.4,1.6,29,1.2,2.0,0.6,0.4,1.6,0.0,32.0,10.0,2.6,2.2,1.0,-0.2,0.4,0.6,31.0,-2.0,24.0,11.6,11.8,6.6,4.6,3.6,341.0,114.0,25.6,15.6,10.6,9.0,4.6,4.4,329.0,104.0,76,76,76,77,81,82,82,83,34.57089123334413,10,1.2000000000000002,0.7999999999999998,1.0,-1.4000000000000001,1.0,12.0,0.6000000000000001,1.0,12.0,-1.6000000000000014,1.0,10.0,-2.4000000000000004,0.1999999999999993,-5,-6,-6,-6,2.8,3.25,2.5,2015-16,A
1001.3407968158983,911.3047804456754,0.8,1.4,1.2,35,1.0,1.6,0.4,15,2.6,1.2,1.6,0.2,0.0,-0.8,27.0,-5.0,2.4,1.0,0.4,-0.4,-0.6,-1.2,19.0,-26.0,22.4,15.6,8.4,7.6,4.2,3.2,273.0,88.0,23.0,11.6,8.8,7.8,4.0,2.8,266.0,76.0,76,78,76,77,74,74,74,75,90.03601637022291,20,-0.19999999999999996,0.9999999999999999,8.0,0.20000000000000018,0.7999999999999999,21.0,0.6000000000000001,1.2,7.0,-0.6000000000000014,6.799999999999999,12.0,-0.20000000000000018,1.4000000000000004,2,4,2,2,1.62,3.75,5.5,2015-16,H
982.9884379336622,976.1319869013573,0.8,1.4,0.8,30,1.4,0.8,1.6,28,1.4,1.4,0.8,0.6,0.6,-0.6,25.0,-1.0,2.8,1.0,1.0,-0.4,-0.6,0.0,30.0,-13.0,23.8,10.4,8.4,7.6,3.8,1.8,270.0,78.0,24.2,12.8,11.6,9.0,4.4,3.8,304.0,103.0,77,74,74,75,72,74,72,73,6.8564510323049035,2,-0.5999999999999999,-0.20000000000000018,-5.0,-1.4,0.3999999999999999,12.0,1.0,0.6,-34.0,-0.3999999999999986,-1.1999999999999993,-25.0,-1.4000000000000004,0.0,5,0,2,2,2.38,3.25,3.0,2015-16,D
