HomeElo,AwayElo,HT_RecentPoints,HT_HomeRecentPoints,HT_AwayRecentPoints,HT_TotalPoints,AT_RecentPoints,AT_HomeRecentPoints,AT_AwayRecentPoints,AT_TotalPoints,HT_RecentGoals,HT_HomeRecentGoals,HT_AwayRecentGoals,HT_RecentGD,HT_HomeRecentGD,HT_AwayRecentGD,HT_TotalGoals,HT_TotalGD,AT_RecentGoals,AT_HomeRecentGoals,AT_AwayRecentGoals,AT_RecentGD,AT_HomeRecentGD,AT_AwayRecentGD,AT_TotalGoals,AT_TotalGD,HT_RecentShots,HT_HomeRecentShots,HT_AwayRecentShots,HT_RecentSOT,HT_HomeRecentSOT,HT_AwayRecentSOT,HT_TotalShots,HT_TotalSOT,AT_RecentShots,AT_HomeRecentShots,AT_AwayRecentShots,AT_RecentSOT,AT_HomeRecentSOT,AT_AwayRecentSOT,AT_TotalShots,AT_TotalSOT,HomeAttackR,HomeMidfieldR,HomeDefenceR,HomeOverallR,AwayAttackR,AwayMidfieldR,AwayDefenceR,AwayOverallR,EloDiff,PointsDiff,RecentPointsDiff,HomeAwayPointsDiff,GoalsDiff,RecentGoalsDiff,HomeAwayGoalsDiff,GDDiff,RecentGDDiff,HomeAwayGDDiff,ShotsDiff,RecentShotsDiff,HomeAwayShotsDiff,SOTDiff,RecentSOTDiff,HomeAwaySOTDiff,ARDiff,MRDiff,DRDiff,ORDiff,B365H,B365D,B365A,Season,FTR
1120.5425060130765,1039.6639730019344,2.1666666666666665,2.5,2.6666666666666665,63,2.0,1.8333333333333333,2.0,40,2.5,3.1666666666666665,2.0,-0.5,2.1666666666666665,1.5,60.0,43.0,2.1666666666666665,1.1666666666666667,2.0,0.16666666666666666,0.6666666666666666,0.8333333333333334,34.0,3.0,23.166666666666668,19.833333333333332,18.0,9.166666666666666,8.5,6.666666666666667,477.0,176.0,28.666666666666668,16.333333333333332,13.166666666666666,9.0,4.833333333333333,5.333333333333333,344.0,119.0,84,87,86,85,82,83,81,83,80.87853301114205,23,0.16666666666666652,0.5,26.0,0.3333333333333335,1.1666666666666665,40.0,-0.6666666666666666,1.333333333333333,133.0,-5.5,6.666666666666666,57.0,0.16666666666666607,3.166666666666667,2,4,5,2,1.4,4.75,7.5,2021-22,H
1021.6474661257238,932.4871933864163,1.0,1.6666666666666667,2.0,39,0.5,1.0,0.16666666666666666,19,3.1666666666666665,2.0,1.8333333333333333,-0.8333333333333334,0.8333333333333334,0.6666666666666666,32.0,2.0,2.5,1.3333333333333333,0.5,0.5,-0.3333333333333333,-1.5,24.0,-13.0,28.0,13.333333333333334,14.5,11.0,5.666666666666667,6.666666666666667,298.0,125.0,25.5,13.0,9.333333333333334,9.0,4.333333333333333,3.3333333333333335,269.0,85.0,83,81,78,81,78,78,77,78,89.16027273930752,20,0.5,1.5,8.0,0.6666666666666665,1.5,15.0,-1.3333333333333335,2.3333333333333335,29.0,2.5,4.0,40.0,2.0,2.3333333333333335,5,3,1,3,1.57,3.8,5.75,2021-22,H
902.6294334371335,1072.6669441316253,0.6666666666666666,0.6666666666666666,0.5,16,1.8333333333333333,1.6666666666666667,1.8333333333333333,47,3.1666666666666665,0.6666666666666666,0.6666666666666666,-0.8333333333333334,-2.0,-1.5,15.0,-42.0,2.3333333333333335,1.6666666666666667,1.5,-0.3333333333333333,0.5,1.0,47.0,29.0,27.5,8.833333333333334,8.333333333333334,9.333333333333334,3.1666666666666665,1.8333333333333333,248.0,72.0,19.833333333333332,17.333333333333332,9.5,7.166666666666667,6.666666666666667,2.8333333333333335,342.0,124.0,75,73,73,73,84,85,83,84,-170.03751069449186,-31,-1.1666666666666665,-1.1666666666666665,-32.0,0.833333333333333,-0.8333333333333334,-71.0,-0.5,-3.0,-94.0,7.666666666666668,-0.6666666666666661,-52.0,2.166666666666667,0.33333333333333304,-9,-12,-10,-11,11.0,4.75,1.3,2021-22,A
1009.267558893899,903.3516022721406,1.0,1.1666666666666667,2.0,37,0.6666666666666666,0.0,0.8333333333333334,17,2.0,0.8333333333333334,1.1666666666666667,-0.3333333333333333,-0.16666666666666666,0.5,22.0,1.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,-1.0,-2.1666666666666665,-0.5,25.0,-23.0,27.666666666666668,9.0,10.833333333333334,9.166666666666666,3.1666666666666665,3.8333333333333335,258.0,86.0,23.166666666666668,10.833333333333334,9.5,6.333333333333333,3.6666666666666665,3.1666666666666665,264.0,94.0,78,80,78,78,74,75,74,74,105.91595662175848,20,0.33333333333333337,0.33333333333333337,-3.0,-0.3333333333333335,0.16666666666666674,24.0,0.6666666666666667,0.33333333333333337,-6.0,4.5,-0.5,-8.0,2.833333333333333,0.0,4,5,4,4,1.75,3.6,4.5,2021-22,H
943.8001427012975,986.1114928560824,0.16666666666666666,1.1666666666666667,0.6666666666666666,22,1.8333333333333333,1.3333333333333333,2.0,30,4.333333333333333,1.5,1.0,0.6666666666666666,-1.0,-2.6666666666666665,27.0,-27.0,3.0,2.0,1.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,35.0,-1.0,28.833333333333332,15.666666666666666,11.5,12.666666666666666,4.5,3.6666666666666665,329.0,99.0,25.166666666666668,13.333333333333334,10.666666666666666,8.5,4.666666666666667,3.5,281.0,94.0,77,77,75,76,79,78,79,78,-42.311350154784805,-8,-1.6666666666666665,-0.8333333333333333,-8.0,1.333333333333333,0.16666666666666674,-26.0,0.6666666666666666,-1.6666666666666665,48.0,3.6666666666666643,5.0,5.0,4.166666666666666,1.0,-2,-1,-4,-2,2.7,3.5,2.5,2021-22,A
982.5322440170481,1115.8630850013803,0.8333333333333334,0.8333333333333334,1.5,29,3.0,3.0,1.8333333333333333,60,2.1666666666666665,0.6666666666666666,1.3333333333333333,-0.8333333333333334,-0.6666666666666666,0.16666666666666666,22.0,-6.0,3.0,2.6666666666666665,1.5,1.3333333333333333,2.5,0.5,68.0,49.0,24.166666666666668,13.166666666666666,13.166666666666666,7.0,2.5,4.833333333333333,295.0,86.0,27.666666666666668,23.833333333333332,15.5,11.5,9.5,5.333333333333333,506.0,188.0,75,73,77,76,86,84,85,85,-133.3308409843322,-31,-2.1666666666666665,-0.9999999999999999,-46.0,-0.8333333333333335,-0.8333333333333334,-55.0,-2.1666666666666665,-1.1666666666666665,-211.0,-3.5,-2.333333333333334,-102.0,-4.5,-2.833333333333333,-11,-11,-8,-9,6.0,4.33,1.5,2021-22,A
939.3073747243824,961.9870467868096,0.6666666666666666,1.1666666666666667,0.5,23,1.1666666666666667,0.8333333333333334,1.0,21,2.6666666666666665,1.0,0.8333333333333334,-0.3333333333333333,-0.3333333333333333,-1.5,25.0,-15.0,2.1666666666666665,0.3333333333333333,1.0,-1.5,-1.0,-0.16666666666666666,21.0,-12.0,23.333333333333332,11.333333333333334,8.166666666666666,8.833333333333334,3.6666666666666665,3.5,265.0,95.0,22.0,10.0,8.166666666666666,6.5,2.8333333333333335,2.0,242.0,76.0,74,75,74,74,77,75,76,76,-22.679672062427244,2,-0.5000000000000001,0.16666666666666674,4.0,0.5,0.0,-3.0,1.1666666666666667,-0.16666666666666666,23.0,1.3333333333333321,3.166666666666668,19.0,2.333333333333334,1.6666666666666665,-3,0,-2,-2,2.15,3.2,3.6,2021-22,H
1031.9506871994113,1029.1361156765595,1.5,1.8333333333333333,1.8333333333333333,40,1.5,1.6666666666666667,2.0,42,2.8333333333333335,1.1666666666666667,2.0,0.5,0.6666666666666666,0.3333333333333333,35.0,0.0,3.6666666666666665,2.5,1.8333333333333333,-0.3333333333333333,1.3333333333333333,0.6666666666666666,37.0,7.0,29.5,16.333333333333332,13.5,10.333333333333334,4.833333333333333,5.333333333333333,349.0,121.0,27.833333333333332,13.833333333333334,14.5,10.5,5.833333333333333,6.666666666666667,312.0,132.0,82,83,81,83,83,81,78,81,2.814571522851793,-2,0.0,-0.16666666666666674,-2.0,-0.833333333333333,-0.6666666666666665,-7.0,0.8333333333333333,0.0,37.0,1.6666666666666679,1.8333333333333321,-11.0,-0.16666666666666607,-1.833333333333334,-1,2,3,2,2.2,3.4,3.25,2021-22,H
924.9985438355804,1016.310105858543,0.5,1.0,0.16666666666666666,19,1.5,1.6666666666666667,2.0,40,2.5,1.3333333333333333,0.5,1.5,-0.3333333333333333,-1.8333333333333333,24.0,-18.0,2.5,1.5,1.1666666666666667,0.5,0.6666666666666666,0.5,26.0,5.0,24.0,13.0,9.666666666666666,8.333333333333334,4.333333333333333,3.1666666666666665,275.0,85.0,26.333333333333332,10.166666666666666,10.833333333333334,9.0,3.8333333333333335,3.8333333333333335,268.0,91.0,78,78,77,78,78,80,78,78,-91.31156202296256,-21,-1.0,-1.0,-2.0,0.0,0.16666666666666652,-23.0,1.0,-0.8333333333333333,7.0,-2.333333333333332,2.166666666666666,-6.0,-0.6666666666666661,0.49999999999999956,0,-2,-1,0,2.3,3.2,3.3,2021-22,A
935.0119763388902,897.1668922862647,0.0,0.6666666666666666,0.6666666666666666,22,0.16666666666666666,0.6666666666666666,0.5,16,3.8333333333333335,1.3333333333333333,1.0,0.16666666666666666,-1.6666666666666667,-2.6666666666666665,27.0,-30.0,3.3333333333333335,0.8333333333333334,0.6666666666666666,-0.6666666666666666,-2.0,-1.5,16.0,-44.0,27.333333333333332,13.833333333333334,11.5,12.333333333333334,4.166666666666667,3.6666666666666665,333.0,100.0,27.833333333333332,9.166666666666666,8.333333333333334,10.0,3.1666666666666665,1.8333333333333333,257.0,75.0,77,77,75,76,75,73,73,73,37.845084052625566,6,-0.16666666666666666,0.16666666666666663,11.0,0.5,0.6666666666666666,14.0,0.8333333333333333,-0.16666666666666674,76.0,-0.5,5.5,25.0,2.333333333333334,2.333333333333334,2,4,2,3,1.55,4.2,5.75,2021-22,H
1011.5242135462819,896.3090553074966,1.8333333333333333,2.0,1.3333333333333333,34,0.6666666666666666,0.0,0.8333333333333334,17,2.8333333333333335,1.8333333333333333,1.6666666666666667,1.1666666666666667,1.1666666666666667,-0.6666666666666666,31.0,-5.0,2.8333333333333335,0.6666666666666666,0.3333333333333333,-0.5,-2.1666666666666665,-0.8333333333333334,25.0,-27.0,28.5,14.666666666666666,14.333333333333334,10.666666666666666,5.833333333333333,5.833333333333333,333.0,120.0,23.833333333333332,10.833333333333334,8.333333333333334,6.5,3.6666666666666665,2.3333333333333335,273.0,94.0,75,76,76,76,74,75,74,74,115.2151582387853,17,1.1666666666666665,1.1666666666666665,6.0,0.0,1.5,22.0,1.6666666666666667,2.0,60.0,4.666666666666668,6.333333333333332,26.0,4.166666666666666,3.4999999999999996,1,1,2,2,1.6,4.2,5.25,2021-22,A
1018.0135967285207,994.8996592184897,1.1666666666666667,2.0,1.1666666666666667,41,2.1666666666666665,1.3333333333333333,2.0,33,2.1666666666666665,1.8333333333333333,1.5,0.5,0.5,0.0,41.0,9.0,2.8333333333333335,2.0,1.5,-0.5,0.3333333333333333,1.0,38.0,2.0,25.833333333333332,12.0,9.5,6.333333333333333,4.5,3.5,320.0,113.0,24.0,13.333333333333334,11.5,7.666666666666667,4.666666666666667,4.5,296.0,103.0,80,79,77,79,79,78,79,78,23.113937510031064,8,-0.9999999999999998,0.0,3.0,-0.666666666666667,0.33333333333333326,7.0,1.0,-0.5,24.0,1.8333333333333321,0.5,10.0,-1.333333333333334,0.0,1,1,-2,1,2.25,3.3,3.3,2021-22,H
1062.8314260804923,986.3224770315767,2.1666666666666665,2.1666666666666665,2.0,45,1.3333333333333333,1.8333333333333333,0.6666666666666666,27,2.5,1.6666666666666667,2.6666666666666665,-0.16666666666666666,1.0,1.3333333333333333,39.0,12.0,2.3333333333333335,1.8333333333333333,1.5,0.3333333333333333,0.5,-0.8333333333333334,35.0,-8.0,28.333333333333332,18.833333333333332,15.333333333333334,7.333333333333333,5.5,5.833333333333333,342.0,119.0,27.0,12.166666666666666,14.166666666666666,8.833333333333334,4.0,5.5,284.0,106.0,77,80,77,80,80,80,78,80,76.50894904891561,18,0.8333333333333333,1.5,4.0,0.16666666666666652,0.16666666666666674,20.0,-0.5,1.8333333333333335,58.0,1.3333333333333321,4.666666666666666,13.0,-1.5000000000000009,0.0,-3,0,-1,0,1.5,4.5,6.0,2021-22,H
989.4502232641782,1128.2557918155997,1.5,0.8333333333333334,1.5,32,2.1666666666666665,2.5,2.6666666666666665,66,2.0,1.5,1.3333333333333333,-1.0,-0.16666666666666666,0.3333333333333333,38.0,4.0,3.1666666666666665,3.6666666666666665,2.0,-0.16666666666666666,2.5,1.5,64.0,46.0,17.333333333333332,12.666666666666666,7.5,6.333333333333333,4.5,3.6666666666666665,284.0,101.0,25.5,19.833333333333332,18.0,10.0,8.5,6.666666666666667,501.0,186.0,77,76,75,76,84,87,86,85,-138.8055685514214,-34,-0.6666666666666665,-1.833333333333333,-26.0,-1.1666666666666665,-0.5,-42.0,-0.8333333333333334,-1.6666666666666667,-217.0,-8.166666666666668,-5.333333333333334,-85.0,-3.666666666666667,-2.166666666666667,-7,-11,-11,-9,10.0,5.0,1.33,2021-22,D
976.1919016281967,1019.2171237848837,0.6666666666666666,0.8333333333333334,1.5,29,1.5,1.6666666666666667,1.5,42,2.1666666666666665,0.6666666666666666,1.3333333333333333,-1.1666666666666667,-0.8333333333333334,0.16666666666666666,22.0,-8.0,3.6666666666666665,2.5,2.0,0.0,1.3333333333333333,0.3333333333333333,39.0,6.0,24.333333333333332,12.5,13.166666666666666,8.166666666666666,2.6666666666666665,4.833333333333333,303.0,89.0,26.0,13.833333333333334,12.666666666666666,9.833333333333334,5.833333333333333,5.666666666666667,322.0,135.0,75,73,77,76,83,81,78,81,-43.02522215668705,-13,-0.8333333333333334,-0.6666666666666666,-17.0,-1.5,-1.3333333333333335,-14.0,-1.1666666666666667,-1.1666666666666667,-19.0,-1.6666666666666679,-0.16666666666666607,-46.0,-1.6666666666666679,-3.0000000000000004,-8,-8,-1,-5,3.3,3.3,2.25,2021-22,A
1070.6642396498517,1122.2034273902318,2.6666666666666665,2.1666666666666665,2.0,48,3.0,3.0,1.8333333333333333,63,2.3333333333333335,1.5,2.6666666666666665,0.3333333333333333,0.8333333333333334,1.3333333333333333,41.0,14.0,2.6666666666666665,2.6666666666666665,1.6666666666666667,1.3333333333333333,2.5,0.6666666666666666,70.0,51.0,29.166666666666668,19.833333333333332,15.333333333333334,8.5,6.0,5.833333333333333,363.0,127.0,28.166666666666668,23.833333333333332,15.666666666666666,11.5,9.5,6.0,524.0,197.0,77,80,77,80,86,84,85,85,-51.53918774038016,-15,-0.3333333333333335,0.33333333333333326,-29.0,-0.33333333333333304,-0.16666666666666674,-37.0,-1.0,0.16666666666666674,-161.0,1.0,4.166666666666666,-70.0,-3.0,0.0,-9,-4,-8,-5,3.5,4.0,1.9,2021-22,A
1023.7408323003481,943.9269949956283,1.5,1.6666666666666667,2.0,43,0.5,1.0,0.6666666666666666,25,2.3333333333333335,1.5,1.1666666666666667,0.6666666666666666,0.6666666666666666,0.5,27.0,6.0,3.8333333333333335,1.3333333333333333,1.0,-0.16666666666666666,-1.5,-2.6666666666666665,29.0,-29.0,25.333333333333332,10.166666666666666,11.833333333333334,7.5,3.8333333333333335,3.5,282.0,94.0,26.833333333333332,13.833333333333334,11.5,12.5,4.333333333333333,3.6666666666666665,346.0,107.0,78,80,78,78,77,77,75,76,79.81383730471975,18,1.0,1.0,-2.0,-1.5,0.5,35.0,0.8333333333333333,3.333333333333333,-64.0,-1.5,-1.333333333333334,-13.0,-5.0,0.16666666666666696,1,3,3,2,2.1,3.5,3.4,2021-22,A
985.5639520809049,1062.1368706537035,1.6666666666666667,1.3333333333333333,2.0,33,2.5,1.6666666666666667,2.0,48,3.1666666666666665,2.0,1.6666666666666667,-0.16666666666666666,0.3333333333333333,1.0,39.0,1.0,2.6666666666666665,1.1666666666666667,2.6666666666666665,0.0,0.16666666666666666,1.3333333333333333,41.0,12.0,24.166666666666668,13.333333333333334,13.0,8.833333333333334,4.666666666666667,5.666666666666667,309.0,110.0,27.166666666666668,17.833333333333332,15.333333333333334,8.333333333333334,5.0,5.833333333333333,372.0,129.0,79,78,79,78,77,80,77,80,-76.57291857279859,-15,-0.8333333333333333,-0.6666666666666667,-2.0,0.5,-0.6666666666666665,-11.0,-0.16666666666666666,-1.0,-63.0,-3.0,-2.0,-19.0,0.5,-1.166666666666666,2,-2,2,-2,3.0,3.3,2.4,2021-22,A
978.4896634622174,949.9592225525666,1.1666666666666667,1.8333333333333333,0.5,27,1.1666666666666667,1.1666666666666667,0.5,26,2.3333333333333335,1.8333333333333333,1.1666666666666667,0.6666666666666666,0.5,-1.1666666666666667,35.0,-10.0,2.3333333333333335,1.0,0.8333333333333334,0.3333333333333333,-0.16666666666666666,-1.5,27.0,-13.0,26.666666666666668,12.166666666666666,12.666666666666666,9.0,4.0,5.0,290.0,109.0,21.5,11.166666666666666,8.166666666666666,7.5,3.5,3.5,278.0,99.0,80,80,78,80,74,75,74,74,28.530440909650792,1,0.0,1.3333333333333333,8.0,0.0,0.9999999999999999,3.0,0.3333333333333333,2.0,12.0,5.166666666666668,4.0,10.0,1.5,0.5,6,5,4,6,2.15,3.4,3.4,2021-22,H
1027.9850500669852,1027.3493038661056,2.0,1.6666666666666667,1.5,45,1.6666666666666667,2.0,1.1666666666666667,44,3.6666666666666665,2.5,1.8333333333333333,0.0,1.3333333333333333,0.5,41.0,8.0,1.8333333333333333,1.6666666666666667,1.5,0.8333333333333334,0.5,0.0,43.0,10.0,26.666666666666668,13.833333333333334,11.0,8.666666666666666,5.833333333333333,5.166666666666667,339.0,142.0,24.333333333333332,12.0,9.5,6.5,4.333333333333333,3.5,331.0,117.0,83,81,78,81,80,79,77,79,0.6357462008795665,1,0.33333333333333326,0.5,-2.0,1.8333333333333333,1.0,-2.0,-0.8333333333333334,1.3333333333333333,8.0,2.3333333333333357,4.333333333333334,25.0,2.166666666666666,2.333333333333333,3,2,1,2,1.72,3.8,4.75,2021-22,H
1130.73079638638,909.5087750165684,3.0,3.0,2.1666666666666665,66,1.1666666666666667,0.0,1.3333333333333333,20,2.6666666666666665,2.6666666666666665,1.6666666666666667,0.6666666666666666,2.5,1.0,72.0,53.0,3.0,0.6666666666666666,0.5,-0.3333333333333333,-2.1666666666666665,-0.5,27.0,-26.0,26.666666666666668,23.833333333333332,14.166666666666666,10.333333333333334,9.5,5.5,533.0,200.0,24.166666666666668,10.833333333333334,8.833333333333334,7.333333333333333,3.6666666666666665,2.8333333333333335,282.0,99.0,86,84,85,85,74,75,74,74,221.2220213698116,46,1.8333333333333333,1.6666666666666667,45.0,-0.3333333333333335,2.1666666666666665,79.0,1.0,3.0,251.0,2.5,14.999999999999998,101.0,3.000000000000001,6.666666666666666,12,9,11,11,1.12,9.5,17.0,2021-22,H
967.4239753460952,888.2518736295266,0.5,0.3333333333333333,1.5,29,0.0,0.6666666666666666,0.5,16,2.1666666666666665,0.3333333333333333,1.3333333333333333,-1.5,-1.5,0.16666666666666666,22.0,-10.0,3.5,0.8333333333333334,0.8333333333333334,-0.5,-2.0,-1.1666666666666667,17.0,-45.0,24.833333333333332,12.5,13.166666666666666,7.666666666666667,1.8333333333333333,4.833333333333333,318.0,89.0,29.0,9.166666666666666,8.666666666666666,10.833333333333334,3.1666666666666665,2.3333333333333335,269.0,79.0,75,73,77,76,75,73,73,73,79.17210171656859,13,0.5,-0.16666666666666669,5.0,-1.3333333333333335,-0.5,35.0,-1.0,-0.33333333333333326,49.0,-4.166666666666668,3.833333333333334,10.0,-3.166666666666667,-0.5000000000000002,0,0,4,3,1.5,4.0,7.0,2021-22,D
951.3351989586254,1124.460456732689,1.1666666666666667,0.8333333333333334,0.8333333333333334,21,2.1666666666666665,2.5,2.3333333333333335,67,2.3333333333333335,0.3333333333333333,1.0,-1.0,-1.0,-0.5,21.0,-14.0,2.8333333333333335,3.6666666666666665,1.5,-0.16666666666666666,2.5,1.1666666666666667,64.0,46.0,22.0,10.0,8.333333333333334,5.833333333333333,2.8333333333333335,2.0,249.0,77.0,25.166666666666668,19.833333333333332,16.666666666666668,9.5,8.5,5.166666666666667,519.0,190.0,77,75,76,76,84,87,86,85,-173.12525777406358,-46,-0.9999999999999998,-1.5,-43.0,-0.5,-1.1666666666666667,-60.0,-0.8333333333333334,-2.166666666666667,-270.0,-3.166666666666668,-6.666666666666668,-113.0,-3.666666666666667,-2.3333333333333335,-7,-12,-10,-9,15.0,6.5,1.2,2021-22,A
1078.129485282494,940.7785538310327,2.1666666666666665,1.6666666666666667,2.1666666666666665,50,1.1666666666666667,1.1666666666666667,0.5,26,2.3333333333333335,1.6666666666666667,2.0,-0.6666666666666666,0.5,1.3333333333333333,50.0,31.0,2.3333333333333335,1.0,1.0,0.6666666666666666,-0.16666666666666666,-1.3333333333333333,28.0,-14.0,19.666666666666668,17.333333333333332,10.666666666666666,6.833333333333333,6.666666666666667,3.8333333333333335,357.0,131.0,23.0,11.166666666666666,8.0,8.666666666666666,3.5,3.5,293.0,105.0,84,85,83,84,74,75,74,74,137.3509314514613,24,0.9999999999999998,1.1666666666666667,22.0,0.0,0.6666666666666667,45.0,-1.3333333333333333,1.8333333333333333,64.0,-3.333333333333332,9.333333333333332,26.0,-1.833333333333333,3.166666666666667,10,10,9,10,1.33,5.0,10.0,2021-22,A
956.1846469278414,998.3244938372101,1.0,1.0,1.1666666666666667,28,1.6666666666666667,1.8333333333333333,1.3333333333333333,34,3.6666666666666665,1.3333333333333333,1.5,0.0,-1.5,-1.3333333333333333,32.0,-28.0,3.0,1.8333333333333333,1.6666666666666667,1.0,1.0,-0.6666666666666666,32.0,-6.0,26.5,13.833333333333334,13.0,12.333333333333334,4.333333333333333,4.166666666666667,361.0,113.0,27.666666666666668,14.5,14.333333333333334,11.333333333333334,6.333333333333333,5.833333333333333,346.0,127.0,77,77,75,76,75,76,76,76,-42.13984690936866,-6,-0.6666666666666667,-0.33333333333333326,0.0,0.6666666666666665,-0.3333333333333335,-22.0,-1.0,-0.8333333333333334,15.0,-1.1666666666666679,-0.5,-14.0,1.0,-1.5,2,1,-1,0,2.37,3.75,2.75,2021-22,D
1011.483180368135,977.7328931572548,1.0,1.5,2.0,43,1.5,0.8333333333333334,2.0,33,2.6666666666666665,1.8333333333333333,1.1666666666666667,0.3333333333333333,0.5,0.5,29.0,5.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,-0.3333333333333333,0.0,1.0,39.0,0.0,25.5,11.833333333333334,11.833333333333334,8.166666666666666,5.0,3.5,296.0,102.0,22.5,12.5,13.0,7.5,4.166666666666667,5.666666666666667,317.0,111.0,78,80,78,78,79,78,79,78,33.750287210880174,10,-0.5,-0.5,-10.0,0.33333333333333304,0.16666666666666652,5.0,0.6666666666666666,-0.5,-21.0,3.0,-1.166666666666666,-9.0,0.6666666666666661,-0.666666666666667,-1,2,-1,0,3.0,3.1,2.55,2021-22,H
1041.869679091087,987.6703321837514,1.8333333333333333,1.8333333333333333,1.8333333333333333,43,1.6666666666666667,1.8333333333333333,0.5,30,3.3333333333333335,1.1666666666666667,2.0,0.6666666666666666,0.5,0.3333333333333333,38.0,1.0,2.5,1.5,1.1666666666666667,0.5,0.3333333333333333,-1.1666666666666667,37.0,-9.0,27.666666666666668,15.0,13.5,10.5,4.833333333333333,5.333333333333333,359.0,127.0,26.666666666666668,11.166666666666666,12.666666666666666,8.666666666666666,3.3333333333333335,5.0,302.0,113.0,82,83,81,83,80,80,78,80,54.19934690733555,13,0.16666666666666652,1.3333333333333333,1.0,0.8333333333333335,0.0,10.0,0.16666666666666663,1.6666666666666667,57.0,1.0,2.333333333333334,14.0,1.833333333333334,-0.16666666666666696,2,3,3,3,1.5,4.5,6.0,2021-22,D
1017.3676020922467,917.5678173937754,1.6666666666666667,2.0,1.1666666666666667,44,0.5,1.0,0.16666666666666666,19,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.0,0.5,0.0,44.0,8.0,2.1666666666666665,1.1666666666666667,0.5,1.1666666666666667,0.0,-1.8333333333333333,24.0,-19.0,24.166666666666668,12.0,9.333333333333334,6.666666666666667,4.333333333333333,3.5,337.0,118.0,23.333333333333332,13.0,9.666666666666666,7.833333333333333,4.333333333333333,3.1666666666666665,283.0,87.0,80,79,77,79,78,78,77,78,99.79978469847129,25,1.1666666666666667,1.8333333333333333,20.0,0.16666666666666696,1.1666666666666667,27.0,-0.16666666666666674,2.333333333333333,54.0,0.8333333333333357,2.333333333333334,31.0,-1.166666666666666,1.1666666666666665,2,1,0,1,1.75,3.8,4.5,2021-22,H
993.245558347089,1069.9679295773535,1.5,0.8333333333333334,1.5,33,2.5,1.6666666666666667,2.5,51,1.6666666666666667,1.1666666666666667,1.3333333333333333,-1.0,-0.16666666666666666,0.3333333333333333,38.0,4.0,2.6666666666666665,1.1666666666666667,2.5,0.0,0.16666666666666666,1.6666666666666667,42.0,13.0,18.5,12.333333333333334,7.5,6.166666666666667,3.6666666666666665,3.6666666666666665,291.0,102.0,25.666666666666668,17.833333333333332,14.166666666666666,8.0,5.0,5.0,382.0,132.0,77,76,75,76,77,80,77,80,-76.72237123026457,-18,-1.0,-1.6666666666666665,-4.0,-0.9999999999999998,-1.3333333333333333,-9.0,-1.0,-1.8333333333333335,-91.0,-7.166666666666668,-1.8333333333333321,-30.0,-1.833333333333333,-1.3333333333333335,0,-4,-2,-4,4.0,3.4,1.95,2021-22,H
945.9429474704991,910.3638060855428,0.6666666666666666,0.6666666666666666,0.8333333333333334,21,0.5,1.0,0.16666666666666666,19,2.1666666666666665,0.3333333333333333,1.0,-0.8333333333333334,-1.3333333333333333,-0.5,21.0,-16.0,2.5,1.1666666666666667,0.6666666666666666,1.5,0.0,-1.8333333333333333,25.0,-20.0,22.0,8.333333333333334,8.333333333333334,6.166666666666667,2.6666666666666665,2.0,252.0,78.0,23.5,13.0,9.5,8.333333333333334,4.333333333333333,2.6666666666666665,296.0,89.0,77,75,76,76,78,78,77,78,35.5791413849563,2,0.16666666666666663,0.5,-4.0,-0.3333333333333335,-0.3333333333333333,4.0,-2.3333333333333335,0.5,-44.0,-1.5,-1.166666666666666,-11.0,-2.166666666666667,0.0,-1,-3,-1,-2,2.62,3.1,2.87,2021-22,H
901.3842913811203,1040.32222880697,0.0,1.0,0.16666666666666666,19,1.8333333333333333,2.0,1.8333333333333333,44,2.8333333333333335,1.1666666666666667,0.8333333333333334,1.1666666666666667,0.0,-1.6666666666666667,27.0,-21.0,3.3333333333333335,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,39.0,1.0,23.666666666666668,13.0,10.166666666666666,8.0,4.333333333333333,2.3333333333333335,312.0,93.0,27.166666666666668,15.333333333333334,13.5,9.833333333333334,5.333333333333333,5.333333333333333,370.0,132.0,78,78,77,78,82,83,81,83,-138.93793742584978,-25,-1.8333333333333333,-0.8333333333333333,-12.0,-0.5,-0.8333333333333333,-22.0,0.5000000000000001,-0.3333333333333333,-58.0,-3.5,-0.5,-39.0,-1.833333333333334,-1.0,-4,-5,-4,-5,4.6,3.75,1.75,2021-22,H
